Año;Trimestre;Valor;Régimen;CPRO;Provincia;Comunidad_Autónoma;CODAUTO
2023;2;;Protegida;5;Ávila;Castilla y León;7
2023;3;;Protegida;5;Ávila;Castilla y León;7
2023;4;;Protegida;5;Ávila;Castilla y León;7
2024;2;;Protegida;5;Ávila;Castilla y León;7
2024;3;;Protegida;5;Ávila;Castilla y León;7
2025;2;;Protegida;5;Ávila;Castilla y León;7
2025;3;;Protegida;5;Ávila;Castilla y León;7
2025;4;;Protegida;5;Ávila;Castilla y León;7
2026;1;;Protegida;5;Ávila;Castilla y León;7
2026;2;;Protegida;5;Ávila;Castilla y León;7
2011;4;;Protegida;40;Segovia;Castilla y León;7
2014;1;;Protegida;40;Segovia;Castilla y León;7
2014;2;;Protegida;40;Segovia;Castilla y León;7
2014;3;;Protegida;40;Segovia;Castilla y León;7
2014;4;;Protegida;40;Segovia;Castilla y León;7
2015;1;;Protegida;40;Segovia;Castilla y León;7
2015;2;;Protegida;40;Segovia;Castilla y León;7
2015;3;;Protegida;40;Segovia;Castilla y León;7
2015;4;;Protegida;40;Segovia;Castilla y León;7
2016;2;;Protegida;40;Segovia;Castilla y León;7
2016;3;;Protegida;40;Segovia;Castilla y León;7
2016;4;;Protegida;40;Segovia;Castilla y León;7
2017;1;;Protegida;40;Segovia;Castilla y León;7
2017;2;;Protegida;40;Segovia;Castilla y León;7
2017;3;;Protegida;40;Segovia;Castilla y León;7
2017;4;;Protegida;40;Segovia;Castilla y León;7
2018;1;;Protegida;40;Segovia;Castilla y León;7
2018;2;;Protegida;40;Segovia;Castilla y León;7
2018;3;;Protegida;40;Segovia;Castilla y León;7
2018;4;;Protegida;40;Segovia;Castilla y León;7
2019;1;;Protegida;40;Segovia;Castilla y León;7
2019;2;;Protegida;40;Segovia;Castilla y León;7
2019;3;;Protegida;40;Segovia;Castilla y León;7
2019;4;;Protegida;40;Segovia;Castilla y León;7
2020;1;;Protegida;40;Segovia;Castilla y León;7
2020;2;;Protegida;40;Segovia;Castilla y León;7
2020;4;;Protegida;40;Segovia;Castilla y León;7
2021;1;;Protegida;40;Segovia;Castilla y León;7
2021;2;;Protegida;40;Segovia;Castilla y León;7
2021;3;;Protegida;40;Segovia;Castilla y León;7
2021;4;;Protegida;40;Segovia;Castilla y León;7
2022;1;;Protegida;40;Segovia;Castilla y León;7
2022;2;;Protegida;40;Segovia;Castilla y León;7
2022;3;;Protegida;40;Segovia;Castilla y León;7
2022;4;;Protegida;40;Segovia;Castilla y León;7
2023;1;;Protegida;40;Segovia;Castilla y León;7
2023;2;;Protegida;40;Segovia;Castilla y León;7
2023;3;;Protegida;40;Segovia;Castilla y León;7
2023;4;;Protegida;40;Segovia;Castilla y León;7
2024;1;;Protegida;40;Segovia;Castilla y León;7
2024;2;;Protegida;40;Segovia;Castilla y León;7
2024;3;;Protegida;40;Segovia;Castilla y León;7
2024;4;;Protegida;40;Segovia;Castilla y León;7
2025;2;;Protegida;40;Segovia;Castilla y León;7
2025;3;;Protegida;40;Segovia;Castilla y León;7
2025;4;;Protegida;40;Segovia;Castilla y León;7
2026;1;;Protegida;40;Segovia;Castilla y León;7
2026;2;;Protegida;40;Segovia;Castilla y León;7
2011;4;;Protegida;42;Soria;Castilla y León;7
2014;1;;Protegida;42;Soria;Castilla y León;7
2014;2;;Protegida;42;Soria;Castilla y León;7
2014;3;;Protegida;42;Soria;Castilla y León;7
2014;4;;Protegida;42;Soria;Castilla y León;7
2015;1;;Protegida;42;Soria;Castilla y León;7
2015;2;;Protegida;42;Soria;Castilla y León;7
2015;3;;Protegida;42;Soria;Castilla y León;7
2015;4;;Protegida;42;Soria;Castilla y León;7
2016;1;;Protegida;42;Soria;Castilla y León;7
2016;2;;Protegida;42;Soria;Castilla y León;7
2016;3;;Protegida;42;Soria;Castilla y León;7
2016;4;;Protegida;42;Soria;Castilla y León;7
2017;1;;Protegida;42;Soria;Castilla y León;7
2017;2;;Protegida;42;Soria;Castilla y León;7
2017;3;;Protegida;42;Soria;Castilla y León;7
2017;4;;Protegida;42;Soria;Castilla y León;7
2018;1;;Protegida;42;Soria;Castilla y León;7
2018;2;;Protegida;42;Soria;Castilla y León;7
2018;3;;Protegida;42;Soria;Castilla y León;7
2018;4;;Protegida;42;Soria;Castilla y León;7
2019;1;;Protegida;42;Soria;Castilla y León;7
2019;2;;Protegida;42;Soria;Castilla y León;7
2019;3;;Protegida;42;Soria;Castilla y León;7
2019;4;;Protegida;42;Soria;Castilla y León;7
2020;1;;Protegida;42;Soria;Castilla y León;7
2020;2;;Protegida;42;Soria;Castilla y León;7
2020;4;;Protegida;42;Soria;Castilla y León;7
2021;1;;Protegida;42;Soria;Castilla y León;7
2021;2;;Protegida;42;Soria;Castilla y León;7
2021;3;;Protegida;42;Soria;Castilla y León;7
2021;4;;Protegida;42;Soria;Castilla y León;7
2022;1;;Protegida;42;Soria;Castilla y León;7
2022;2;;Protegida;42;Soria;Castilla y León;7
2022;3;;Protegida;42;Soria;Castilla y León;7
2022;4;;Protegida;42;Soria;Castilla y León;7
2023;1;;Protegida;42;Soria;Castilla y León;7
2023;2;;Protegida;42;Soria;Castilla y León;7
2023;3;;Protegida;42;Soria;Castilla y León;7
2023;4;;Protegida;42;Soria;Castilla y León;7
2024;1;;Protegida;42;Soria;Castilla y León;7
2024;2;;Protegida;42;Soria;Castilla y León;7
2024;3;;Protegida;42;Soria;Castilla y León;7
2024;4;;Protegida;42;Soria;Castilla y León;7
2025;2;;Protegida;42;Soria;Castilla y León;7
2025;3;;Protegida;42;Soria;Castilla y León;7
2025;4;;Protegida;42;Soria;Castilla y León;7
2026;1;;Protegida;42;Soria;Castilla y León;7
2026;2;;Protegida;42;Soria;Castilla y León;7
1995;1;;Libre;51;Ceuta;Ceuta;18
1995;2;;Libre;51;Ceuta;Ceuta;18
1995;3;;Libre;51;Ceuta;Ceuta;18
1995;4;;Libre;51;Ceuta;Ceuta;18
1996;1;;Libre;51;Ceuta;Ceuta;18
1996;2;;Libre;51;Ceuta;Ceuta;18
1996;3;;Libre;51;Ceuta;Ceuta;18
1996;4;;Libre;51;Ceuta;Ceuta;18
1997;1;;Libre;51;Ceuta;Ceuta;18
1997;2;;Libre;51;Ceuta;Ceuta;18
1997;3;;Libre;51;Ceuta;Ceuta;18
1997;4;;Libre;51;Ceuta;Ceuta;18
1998;1;;Libre;51;Ceuta;Ceuta;18
1998;2;;Libre;51;Ceuta;Ceuta;18
1998;3;;Libre;51;Ceuta;Ceuta;18
1998;4;;Libre;51;Ceuta;Ceuta;18
1999;1;;Libre;51;Ceuta;Ceuta;18
1999;2;;Libre;51;Ceuta;Ceuta;18
1999;3;;Libre;51;Ceuta;Ceuta;18
1999;4;;Libre;51;Ceuta;Ceuta;18
2000;1;;Libre;51;Ceuta;Ceuta;18
2000;2;;Libre;51;Ceuta;Ceuta;18
2000;3;;Libre;51;Ceuta;Ceuta;18
2000;4;;Libre;51;Ceuta;Ceuta;18
2001;1;;Libre;51;Ceuta;Ceuta;18
2001;2;;Libre;51;Ceuta;Ceuta;18
2001;3;;Libre;51;Ceuta;Ceuta;18
2001;4;;Libre;51;Ceuta;Ceuta;18
2002;1;;Libre;51;Ceuta;Ceuta;18
2002;2;;Libre;51;Ceuta;Ceuta;18
2002;3;;Libre;51;Ceuta;Ceuta;18
2002;4;;Libre;51;Ceuta;Ceuta;18
2003;1;;Libre;51;Ceuta;Ceuta;18
2003;2;;Libre;51;Ceuta;Ceuta;18
2003;3;;Libre;51;Ceuta;Ceuta;18
2003;4;;Libre;51;Ceuta;Ceuta;18
2005;1;;Protegida;51;Ceuta;Ceuta;18
2005;2;;Protegida;51;Ceuta;Ceuta;18
2005;3;;Protegida;51;Ceuta;Ceuta;18
2005;4;;Protegida;51;Ceuta;Ceuta;18
2006;1;;Protegida;51;Ceuta;Ceuta;18
2006;2;;Protegida;51;Ceuta;Ceuta;18
2006;3;;Protegida;51;Ceuta;Ceuta;18
2006;4;;Protegida;51;Ceuta;Ceuta;18
2007;1;;Protegida;51;Ceuta;Ceuta;18
2007;2;;Protegida;51;Ceuta;Ceuta;18
2007;3;;Protegida;51;Ceuta;Ceuta;18
2007;4;;Protegida;51;Ceuta;Ceuta;18
2008;1;;Protegida;51;Ceuta;Ceuta;18
2008;2;;Protegida;51;Ceuta;Ceuta;18
2008;3;;Protegida;51;Ceuta;Ceuta;18
2008;4;;Protegida;51;Ceuta;Ceuta;18
2009;1;;Protegida;51;Ceuta;Ceuta;18
2009;2;;Protegida;51;Ceuta;Ceuta;18
2009;3;;Protegida;51;Ceuta;Ceuta;18
2009;4;;Protegida;51;Ceuta;Ceuta;18
2010;1;;Protegida;51;Ceuta;Ceuta;18
2010;2;;Protegida;51;Ceuta;Ceuta;18
2010;3;;Protegida;51;Ceuta;Ceuta;18
2010;4;;Protegida;51;Ceuta;Ceuta;18
2011;1;;Protegida;51;Ceuta;Ceuta;18
2011;2;;Protegida;51;Ceuta;Ceuta;18
2011;3;;Protegida;51;Ceuta;Ceuta;18
2011;4;;Protegida;51;Ceuta;Ceuta;18
2012;1;;Protegida;51;Ceuta;Ceuta;18
2012;2;;Protegida;51;Ceuta;Ceuta;18
2012;3;;Protegida;51;Ceuta;Ceuta;18
2012;4;;Protegida;51;Ceuta;Ceuta;18
2013;1;;Protegida;51;Ceuta;Ceuta;18
2013;2;;Protegida;51;Ceuta;Ceuta;18
2013;3;;Protegida;51;Ceuta;Ceuta;18
2013;4;;Protegida;51;Ceuta;Ceuta;18
2014;1;;Protegida;51;Ceuta;Ceuta;18
2014;2;;Protegida;51;Ceuta;Ceuta;18
2014;3;;Protegida;51;Ceuta;Ceuta;18
2014;4;;Protegida;51;Ceuta;Ceuta;18
2015;1;;Protegida;51;Ceuta;Ceuta;18
2015;2;;Protegida;51;Ceuta;Ceuta;18
2015;3;;Protegida;51;Ceuta;Ceuta;18
2015;4;;Protegida;51;Ceuta;Ceuta;18
2016;1;;Protegida;51;Ceuta;Ceuta;18
2016;2;;Protegida;51;Ceuta;Ceuta;18
2016;3;;Protegida;51;Ceuta;Ceuta;18
2016;4;;Protegida;51;Ceuta;Ceuta;18
2017;1;;Protegida;51;Ceuta;Ceuta;18
2017;2;;Protegida;51;Ceuta;Ceuta;18
2017;3;;Protegida;51;Ceuta;Ceuta;18
2017;4;;Protegida;51;Ceuta;Ceuta;18
2018;1;;Protegida;51;Ceuta;Ceuta;18
2018;2;;Protegida;51;Ceuta;Ceuta;18
2018;3;;Protegida;51;Ceuta;Ceuta;18
2018;4;;Protegida;51;Ceuta;Ceuta;18
2019;1;;Protegida;51;Ceuta;Ceuta;18
2019;2;;Protegida;51;Ceuta;Ceuta;18
2019;3;;Protegida;51;Ceuta;Ceuta;18
2019;4;;Protegida;51;Ceuta;Ceuta;18
2020;1;;Protegida;51;Ceuta;Ceuta;18
2020;2;;Protegida;51;Ceuta;Ceuta;18
2020;3;;Protegida;51;Ceuta;Ceuta;18
2020;4;;Protegida;51;Ceuta;Ceuta;18
2021;1;;Protegida;51;Ceuta;Ceuta;18
2021;2;;Protegida;51;Ceuta;Ceuta;18
2021;3;;Protegida;51;Ceuta;Ceuta;18
2021;4;;Protegida;51;Ceuta;Ceuta;18
2022;1;;Protegida;51;Ceuta;Ceuta;18
2022;2;;Protegida;51;Ceuta;Ceuta;18
2022;3;;Protegida;51;Ceuta;Ceuta;18
2022;4;;Protegida;51;Ceuta;Ceuta;18
2023;1;;Protegida;51;Ceuta;Ceuta;18
2023;2;;Protegida;51;Ceuta;Ceuta;18
2023;3;;Protegida;51;Ceuta;Ceuta;18
2023;4;;Protegida;51;Ceuta;Ceuta;18
2024;1;;Protegida;51;Ceuta;Ceuta;18
2024;2;;Protegida;51;Ceuta;Ceuta;18
2024;3;;Protegida;51;Ceuta;Ceuta;18
2024;4;;Protegida;51;Ceuta;Ceuta;18
2025;1;;Protegida;51;Ceuta;Ceuta;18
2025;2;;Protegida;51;Ceuta;Ceuta;18
2025;3;;Protegida;51;Ceuta;Ceuta;18
2025;4;;Protegida;51;Ceuta;Ceuta;18
2026;1;;Protegida;51;Ceuta;Ceuta;18
2026;2;;Protegida;51;Ceuta;Ceuta;18
1995;1;;Libre;52;Melilla;Melilla;19
1995;2;;Libre;52;Melilla;Melilla;19
1995;3;;Libre;52;Melilla;Melilla;19
1995;4;;Libre;52;Melilla;Melilla;19
1996;1;;Libre;52;Melilla;Melilla;19
1996;2;;Libre;52;Melilla;Melilla;19
1996;3;;Libre;52;Melilla;Melilla;19
1996;4;;Libre;52;Melilla;Melilla;19
1997;1;;Libre;52;Melilla;Melilla;19
1997;2;;Libre;52;Melilla;Melilla;19
1997;3;;Libre;52;Melilla;Melilla;19
1997;4;;Libre;52;Melilla;Melilla;19
1998;1;;Libre;52;Melilla;Melilla;19
1998;2;;Libre;52;Melilla;Melilla;19
1998;3;;Libre;52;Melilla;Melilla;19
1998;4;;Libre;52;Melilla;Melilla;19
1999;1;;Libre;52;Melilla;Melilla;19
1999;2;;Libre;52;Melilla;Melilla;19
1999;3;;Libre;52;Melilla;Melilla;19
1999;4;;Libre;52;Melilla;Melilla;19
2000;1;;Libre;52;Melilla;Melilla;19
2000;2;;Libre;52;Melilla;Melilla;19
2000;3;;Libre;52;Melilla;Melilla;19
2000;4;;Libre;52;Melilla;Melilla;19
2001;1;;Libre;52;Melilla;Melilla;19
2001;2;;Libre;52;Melilla;Melilla;19
2001;3;;Libre;52;Melilla;Melilla;19
2001;4;;Libre;52;Melilla;Melilla;19
2002;1;;Libre;52;Melilla;Melilla;19
2002;2;;Libre;52;Melilla;Melilla;19
2002;3;;Libre;52;Melilla;Melilla;19
2002;4;;Libre;52;Melilla;Melilla;19
2003;1;;Libre;52;Melilla;Melilla;19
2003;2;;Libre;52;Melilla;Melilla;19
2003;3;;Libre;52;Melilla;Melilla;19
2003;4;;Libre;52;Melilla;Melilla;19
2005;1;;Protegida;52;Melilla;Melilla;19
2005;2;;Protegida;52;Melilla;Melilla;19
2005;3;;Protegida;52;Melilla;Melilla;19
2005;4;;Protegida;52;Melilla;Melilla;19
2006;1;;Protegida;52;Melilla;Melilla;19
2006;2;;Protegida;52;Melilla;Melilla;19
2006;3;;Protegida;52;Melilla;Melilla;19
2006;4;;Protegida;52;Melilla;Melilla;19
2007;1;;Protegida;52;Melilla;Melilla;19
2007;2;;Protegida;52;Melilla;Melilla;19
2007;3;;Protegida;52;Melilla;Melilla;19
2007;4;;Protegida;52;Melilla;Melilla;19
2008;1;;Protegida;52;Melilla;Melilla;19
2008;2;;Protegida;52;Melilla;Melilla;19
2008;3;;Protegida;52;Melilla;Melilla;19
2008;4;;Protegida;52;Melilla;Melilla;19
2009;1;;Protegida;52;Melilla;Melilla;19
2009;2;;Protegida;52;Melilla;Melilla;19
2009;3;;Protegida;52;Melilla;Melilla;19
2009;4;;Protegida;52;Melilla;Melilla;19
2010;1;;Protegida;52;Melilla;Melilla;19
2010;2;;Protegida;52;Melilla;Melilla;19
2010;3;;Protegida;52;Melilla;Melilla;19
2010;4;;Protegida;52;Melilla;Melilla;19
2011;1;;Protegida;52;Melilla;Melilla;19
2011;2;;Protegida;52;Melilla;Melilla;19
2011;3;;Protegida;52;Melilla;Melilla;19
2011;4;;Protegida;52;Melilla;Melilla;19
2012;1;;Protegida;52;Melilla;Melilla;19
2012;2;;Protegida;52;Melilla;Melilla;19
2012;3;;Protegida;52;Melilla;Melilla;19
2012;4;;Protegida;52;Melilla;Melilla;19
2013;1;;Protegida;52;Melilla;Melilla;19
2013;2;;Protegida;52;Melilla;Melilla;19
2013;3;;Protegida;52;Melilla;Melilla;19
2013;4;;Protegida;52;Melilla;Melilla;19
2014;1;;Protegida;52;Melilla;Melilla;19
2014;2;;Protegida;52;Melilla;Melilla;19
2014;3;;Protegida;52;Melilla;Melilla;19
2014;4;;Protegida;52;Melilla;Melilla;19
2015;1;;Protegida;52;Melilla;Melilla;19
2015;2;;Protegida;52;Melilla;Melilla;19
2015;3;;Protegida;52;Melilla;Melilla;19
2015;4;;Protegida;52;Melilla;Melilla;19
2016;1;;Protegida;52;Melilla;Melilla;19
2016;2;;Protegida;52;Melilla;Melilla;19
2016;3;;Protegida;52;Melilla;Melilla;19
2016;4;;Protegida;52;Melilla;Melilla;19
2017;1;;Protegida;52;Melilla;Melilla;19
2017;2;;Protegida;52;Melilla;Melilla;19
2017;3;;Protegida;52;Melilla;Melilla;19
2017;4;;Protegida;52;Melilla;Melilla;19
2018;1;;Protegida;52;Melilla;Melilla;19
2018;2;;Protegida;52;Melilla;Melilla;19
2018;3;;Protegida;52;Melilla;Melilla;19
2018;4;;Protegida;52;Melilla;Melilla;19
2019;1;;Protegida;52;Melilla;Melilla;19
2019;2;;Protegida;52;Melilla;Melilla;19
2019;3;;Protegida;52;Melilla;Melilla;19
2019;4;;Protegida;52;Melilla;Melilla;19
2020;1;;Protegida;52;Melilla;Melilla;19
2020;2;;Protegida;52;Melilla;Melilla;19
2020;3;;Protegida;52;Melilla;Melilla;19
2020;4;;Protegida;52;Melilla;Melilla;19
2021;1;;Protegida;52;Melilla;Melilla;19
2021;2;;Protegida;52;Melilla;Melilla;19
2021;3;;Protegida;52;Melilla;Melilla;19
2021;4;;Protegida;52;Melilla;Melilla;19
2022;1;;Protegida;52;Melilla;Melilla;19
2022;2;;Protegida;52;Melilla;Melilla;19
2022;3;;Protegida;52;Melilla;Melilla;19
2022;4;;Protegida;52;Melilla;Melilla;19
2023;1;;Protegida;52;Melilla;Melilla;19
2023;2;;Protegida;52;Melilla;Melilla;19
2023;3;;Protegida;52;Melilla;Melilla;19
2023;4;;Protegida;52;Melilla;Melilla;19
2024;1;;Protegida;52;Melilla;Melilla;19
2024;2;;Protegida;52;Melilla;Melilla;19
2024;3;;Protegida;52;Melilla;Melilla;19
2024;4;;Protegida;52;Melilla;Melilla;19
2025;1;;Protegida;52;Melilla;Melilla;19
2025;2;;Protegida;52;Melilla;Melilla;19
2025;3;;Protegida;52;Melilla;Melilla;19
2025;4;;Protegida;52;Melilla;Melilla;19
2026;1;;Protegida;52;Melilla;Melilla;19
2026;2;;Protegida;52;Melilla;Melilla;19
2004;1;1221;Libre;51;Ceuta;Ceuta;18
2004;2;1321.2;Libre;51;Ceuta;Ceuta;18
2004;3;1321.2;Libre;51;Ceuta;Ceuta;18
2004;4;1383.5;Libre;51;Ceuta;Ceuta;18
2005;1;1353.7;Libre;51;Ceuta;Ceuta;18
2005;2;1527;Libre;51;Ceuta;Ceuta;18
2005;3;1478.2;Libre;51;Ceuta;Ceuta;18
2005;4;1498.9;Libre;51;Ceuta;Ceuta;18
2006;1;1510.8;Libre;51;Ceuta;Ceuta;18
2006;2;1658.3;Libre;51;Ceuta;Ceuta;18
2006;3;1689.7;Libre;51;Ceuta;Ceuta;18
2006;4;1697.5;Libre;51;Ceuta;Ceuta;18
2007;1;1730.9;Libre;51;Ceuta;Ceuta;18
2007;2;1790.2;Libre;51;Ceuta;Ceuta;18
2007;3;1819.4;Libre;51;Ceuta;Ceuta;18
2007;4;1853.7;Libre;51;Ceuta;Ceuta;18
2008;1;1845.3;Libre;51;Ceuta;Ceuta;18
2008;2;1864.3;Libre;51;Ceuta;Ceuta;18
2008;3;1927.3;Libre;51;Ceuta;Ceuta;18
2008;4;1913.9;Libre;51;Ceuta;Ceuta;18
2009;1;1836.4;Libre;51;Ceuta;Ceuta;18
2009;2;1841.6;Libre;51;Ceuta;Ceuta;18
2009;3;1851.2;Libre;51;Ceuta;Ceuta;18
2009;4;1855;Libre;51;Ceuta;Ceuta;18
2010;1;1787.7;Libre;51;Ceuta;Ceuta;18
2010;2;1819.7;Libre;51;Ceuta;Ceuta;18
2010;3;1810.2;Libre;51;Ceuta;Ceuta;18
2010;4;1855.9;Libre;51;Ceuta;Ceuta;18
2011;1;1774.5;Libre;51;Ceuta;Ceuta;18
2011;2;1852.6;Libre;51;Ceuta;Ceuta;18
2011;3;1850.7;Libre;51;Ceuta;Ceuta;18
2011;4;1798.9;Libre;51;Ceuta;Ceuta;18
2012;1;1818.7;Libre;51;Ceuta;Ceuta;18
2012;2;1815.1;Libre;51;Ceuta;Ceuta;18
2012;3;1778.8;Libre;51;Ceuta;Ceuta;18
2012;4;1698.8;Libre;51;Ceuta;Ceuta;18
2013;1;1722.6;Libre;51;Ceuta;Ceuta;18
2013;2;1752.7;Libre;51;Ceuta;Ceuta;18
2013;3;1702.1;Libre;51;Ceuta;Ceuta;18
2013;4;1763.4;Libre;51;Ceuta;Ceuta;18
2014;1;1792.8;Libre;51;Ceuta;Ceuta;18
2014;2;1748.2;Libre;51;Ceuta;Ceuta;18
2014;3;1813.8;Libre;51;Ceuta;Ceuta;18
2014;4;1758.1;Libre;51;Ceuta;Ceuta;18
2015;1;1703.5;Libre;51;Ceuta;Ceuta;18
2015;2;1727.5;Libre;51;Ceuta;Ceuta;18
2015;3;1731.8;Libre;51;Ceuta;Ceuta;18
2015;4;1719.7;Libre;51;Ceuta;Ceuta;18
2016;1;1686.4;Libre;51;Ceuta;Ceuta;18
2016;2;1742.8;Libre;51;Ceuta;Ceuta;18
2016;3;1715;Libre;51;Ceuta;Ceuta;18
2016;4;1741.7;Libre;51;Ceuta;Ceuta;18
2017;1;1755.7;Libre;51;Ceuta;Ceuta;18
2017;2;1818.7;Libre;51;Ceuta;Ceuta;18
2017;3;1763.3;Libre;51;Ceuta;Ceuta;18
2017;4;1754.9;Libre;51;Ceuta;Ceuta;18
2018;1;1790.5;Libre;51;Ceuta;Ceuta;18
2018;2;1728.9;Libre;51;Ceuta;Ceuta;18
2018;3;1710.6;Libre;51;Ceuta;Ceuta;18
2018;4;1687.5;Libre;51;Ceuta;Ceuta;18
2019;1;1728.7;Libre;51;Ceuta;Ceuta;18
2019;2;1731.4;Libre;51;Ceuta;Ceuta;18
2019;3;1786.1;Libre;51;Ceuta;Ceuta;18
2019;4;1732.4;Libre;51;Ceuta;Ceuta;18
2020;1;1745.6;Libre;51;Ceuta;Ceuta;18
2020;2;1749.9;Libre;51;Ceuta;Ceuta;18
2020;3;1806;Libre;51;Ceuta;Ceuta;18
2020;4;1781.7;Libre;51;Ceuta;Ceuta;18
2021;1;1786;Libre;51;Ceuta;Ceuta;18
2021;2;1796.6;Libre;51;Ceuta;Ceuta;18
2021;3;1797.7;Libre;51;Ceuta;Ceuta;18
2021;4;1749.2;Libre;51;Ceuta;Ceuta;18
2022;1;1813.9;Libre;51;Ceuta;Ceuta;18
2022;2;1850.7;Libre;51;Ceuta;Ceuta;18
2022;3;1849.5;Libre;51;Ceuta;Ceuta;18
2022;4;1852.9;Libre;51;Ceuta;Ceuta;18
2023;1;1822.8;Libre;51;Ceuta;Ceuta;18
2023;2;1862.5;Libre;51;Ceuta;Ceuta;18
2023;3;1862.9;Libre;51;Ceuta;Ceuta;18
2023;4;1825.2;Libre;51;Ceuta;Ceuta;18
2024;1;1896.9;Libre;51;Ceuta;Ceuta;18
2024;2;1950.3;Libre;51;Ceuta;Ceuta;18
2024;3;1957.2;Libre;51;Ceuta;Ceuta;18
2024;4;1975.6;Libre;51;Ceuta;Ceuta;18
2025;1;2048.1;Libre;51;Ceuta;Ceuta;18
2025;2;2079;Libre;51;Ceuta;Ceuta;18
2025;3;2066.6;Libre;51;Ceuta;Ceuta;18
2025;4;2148.5;Libre;51;Ceuta;Ceuta;18
2026;1;2212;Libre;51;Ceuta;Ceuta;18
2026;2;2214.9;Libre;51;Ceuta;Ceuta;18
2004;1;1053.5;Libre;52;Melilla;Melilla;19
2004;2;1077;Libre;52;Melilla;Melilla;19
2004;3;1074.8;Libre;52;Melilla;Melilla;19
2004;4;1079.3;Libre;52;Melilla;Melilla;19
2005;1;1121.9;Libre;52;Melilla;Melilla;19
2005;2;1149.9;Libre;52;Melilla;Melilla;19
2005;3;1280.1;Libre;52;Melilla;Melilla;19
2005;4;1220.8;Libre;52;Melilla;Melilla;19
2006;1;1273.4;Libre;52;Melilla;Melilla;19
2006;2;1320.5;Libre;52;Melilla;Melilla;19
2006;3;1417;Libre;52;Melilla;Melilla;19
2006;4;1422.5;Libre;52;Melilla;Melilla;19
2007;1;1429;Libre;52;Melilla;Melilla;19
2007;2;1461.8;Libre;52;Melilla;Melilla;19
2007;3;1496.6;Libre;52;Melilla;Melilla;19
2007;4;1521.9;Libre;52;Melilla;Melilla;19
2008;1;1528.2;Libre;52;Melilla;Melilla;19
2008;2;1587.5;Libre;52;Melilla;Melilla;19
2008;3;1610.9;Libre;52;Melilla;Melilla;19
2008;4;1630.1;Libre;52;Melilla;Melilla;19
2009;1;1605.4;Libre;52;Melilla;Melilla;19
2009;2;1607;Libre;52;Melilla;Melilla;19
2009;3;1618.9;Libre;52;Melilla;Melilla;19
2009;4;1570.6;Libre;52;Melilla;Melilla;19
2010;1;1624.5;Libre;52;Melilla;Melilla;19
2010;2;1678.4;Libre;52;Melilla;Melilla;19
2010;3;1605.7;Libre;52;Melilla;Melilla;19
2010;4;1571.8;Libre;52;Melilla;Melilla;19
2011;1;1537;Libre;52;Melilla;Melilla;19
2011;2;1672.3;Libre;52;Melilla;Melilla;19
2011;3;1607.1;Libre;52;Melilla;Melilla;19
2011;4;1677.8;Libre;52;Melilla;Melilla;19
2012;1;1647.6;Libre;52;Melilla;Melilla;19
2012;2;1622.9;Libre;52;Melilla;Melilla;19
2012;3;1647.2;Libre;52;Melilla;Melilla;19
2012;4;1574.7;Libre;52;Melilla;Melilla;19
2013;1;1585.7;Libre;52;Melilla;Melilla;19
2013;2;1509.6;Libre;52;Melilla;Melilla;19
2013;3;0;Libre;52;Melilla;Melilla;19
2013;4;1481.2;Libre;52;Melilla;Melilla;19
2014;1;1468.5;Libre;52;Melilla;Melilla;19
2014;2;1457.1;Libre;52;Melilla;Melilla;19
2014;3;1430.4;Libre;52;Melilla;Melilla;19
2014;4;1488.6;Libre;52;Melilla;Melilla;19
2015;1;1505.1;Libre;52;Melilla;Melilla;19
2015;2;1434.4;Libre;52;Melilla;Melilla;19
2015;3;1467.9;Libre;52;Melilla;Melilla;19
2015;4;1463;Libre;52;Melilla;Melilla;19
2016;1;1489.3;Libre;52;Melilla;Melilla;19
2016;2;1468.1;Libre;52;Melilla;Melilla;19
2016;3;1493.5;Libre;52;Melilla;Melilla;19
2016;4;1504.8;Libre;52;Melilla;Melilla;19
2017;1;1551.6;Libre;52;Melilla;Melilla;19
2017;2;1572.5;Libre;52;Melilla;Melilla;19
2017;3;1563.1;Libre;52;Melilla;Melilla;19
2017;4;1520.7;Libre;52;Melilla;Melilla;19
2018;1;1556.5;Libre;52;Melilla;Melilla;19
2018;2;1613.2;Libre;52;Melilla;Melilla;19
2018;3;1604.9;Libre;52;Melilla;Melilla;19
2018;4;1653.9;Libre;52;Melilla;Melilla;19
2019;1;1687.7;Libre;52;Melilla;Melilla;19
2019;2;1641.9;Libre;52;Melilla;Melilla;19
2019;3;1613.3;Libre;52;Melilla;Melilla;19
2019;4;1667.7;Libre;52;Melilla;Melilla;19
2020;1;1624.2;Libre;52;Melilla;Melilla;19
2020;2;1647.6;Libre;52;Melilla;Melilla;19
2020;3;1684.5;Libre;52;Melilla;Melilla;19
2020;4;1657.4;Libre;52;Melilla;Melilla;19
2021;1;1647.5;Libre;52;Melilla;Melilla;19
2021;2;1689;Libre;52;Melilla;Melilla;19
2021;3;1699.1;Libre;52;Melilla;Melilla;19
2021;4;1670.1;Libre;52;Melilla;Melilla;19
2022;1;1737.7;Libre;52;Melilla;Melilla;19
2022;2;1772.2;Libre;52;Melilla;Melilla;19
2022;3;1765.4;Libre;52;Melilla;Melilla;19
2022;4;1814.7;Libre;52;Melilla;Melilla;19
2023;1;1797.9;Libre;52;Melilla;Melilla;19
